content,date,username,likes,retweets
@kenzianidiot Pops with a bud light and his shoes off - my man is chillaxed.,2023-03-04 01:05:45+00:00,cowchaser2020,1,0
"5 drinks to know me: 

Patron Margarita 
French 75
Victoria's Secret Daiquiri 
Bud Light 
Rum Punch",2023-03-04 01:02:22+00:00,VivaGlamDiva,5,0
@raphousetv2 knew that dude was drunk b4 he took a sip of that bud light hahah gotta be drunk to be doing that,2023-03-04 01:01:13+00:00,jamesonbigass,0,0
"@GCSAA_NW @TurfTastingTeam If it's $20 or whatever the price is for Bud Light, give me two of the $20 beers. 😉 https://t.co/AKZCaWpRlC",2023-03-04 00:58:07+00:00,gdeters_turf,3,0
@Bromosapiendub It’s real affliction t shirt + bud light aluminum bottle energy,2023-03-04 00:55:44+00:00,STRETCH_bass,0,0
"@ToneDigz, I just spit my coors light (bud light if you need) out laughing on my way home from work when you said “ehh looks a lot like Jason Seahorn” 😂😂😂😂😂😂",2023-03-04 00:52:35+00:00,cdoubles5,0,0
"Five drinks to know me

Water
D'usse
Corona 
Bud light 
Lemonade",2023-03-04 00:50:54+00:00,RealTedJohnson,0,0
@kenzianidiot @budlight should sponsor you and your dad #NoFreeAds,2023-03-04 00:49:48+00:00,TheFantasyEng,3,0
"Americans are drinking less beer after Bud Light, among others, raised their prices. They are drinking more Bush light",2023-03-04 00:48:53+00:00,Burgerfire1967,0,0
@voresbian @area51lovedoll ive never tasted either whiskey or bid light but i 100% sure this is true cus ive smelled bud light and thats what new country sounds like,2023-03-04 00:46:37+00:00,taylor_5724,0,0
@WhiskeyRiff Bud light? Fukk that!,2023-03-04 00:44:46+00:00,GobblersKnobby,0,0
@notcloakzy1 Both with if you drink enough @budlight and @redbullgaming,2023-03-04 00:44:44+00:00,SerBeachBum,0,0
"@dpft01 @employedgf @QuantumOfSouls Bud light platinum bottle, only it’s upside down. I used to be a raging alcoholic and saw confusing illusions like this all the time.",2023-03-04 00:41:12+00:00,VenturaArabe,1,0
m supo bn gacha la bud light,2023-03-04 00:38:09+00:00,lu_ukess,0,0
"Someone from #Monero - as the only trusted, untraceable cryptocurrency should have been invited, even if there is 0$ sponsorship money ! At least @elizabethereum who was working hard on an $ETH-$XMR swap.What does @chainalysis have to do w privacy? May as well invite @budlight",2023-03-04 00:34:11+00:00,CryptoTweetie,37,5
@kenzianidiot This has to be a bud light ad at this point,2023-03-04 00:33:12+00:00,juice_elguapo,0,0
#NowPlaying Bud Light by The Crüe 103.1 FM L&amp;F Distributors https://t.co/2e4xKjVBWP https://t.co/RWCNZLdmp7,2023-03-04 00:31:44+00:00,TheCrue103_1FM,0,0
@bigblackbugs had a bud light in the fridge too :),2023-03-04 00:29:31+00:00,hateupton,1,0
@stephsecretwit bud light,2023-03-04 00:25:33+00:00,RealAndrewEy,0,0
@aucatfish Bud Light (they didn't have Coors) at Hartsfield,2023-03-04 00:24:15+00:00,gabarner,0,0
"#ICYMI on #TheShow on the #ScoreWI w/@LeoKiperJr &amp; @EricBalkman:

@budlight #SlamDunkDeliveries

@BadgerMBB falls to #Goliath

#BigMac the #Dinosaur

#OffTheBeatenPfaff with @MarquesPfaff

Listen: https://t.co/y1mL3q778M https://t.co/e2hyPoYuuu",2023-03-04 00:23:00+00:00,thescorewi,0,0
@Anna_Solarte_ @budlight @keleighteller @Miles_Teller Aww 🥰 beautiful Anna,2023-03-04 00:20:10+00:00,ChelseaRinhofrr,3,1
bruh who tf wake up n drink bud light,2023-03-04 00:19:15+00:00,zzdotfredd,0,0
"@MyCoolerRewards OH...BTW.......That's the shirt I'm saving for......
I Love @budlight and I look good in long sleeve..
Just sayin",2023-03-04 00:16:58+00:00,SunflowergirlF,0,0
"Waitress:
“Welcome, just want to let you know that kids eat free right now.”

Me:
“Great! I’ll have a milk and chicken nuggets, my Granddaughter will have Steak and Lobster Tails with a kids Bud Light.”",2023-03-04 00:13:27+00:00,GrandpaHarris65,20,3
This pizza place I’m having a piece of pizza and a can of bud light has Eminem banging through the speakers omg nvm they just put on pop smoke I’m never leaving,2023-03-04 00:13:05+00:00,maggiecg12,11,0
COLLECTIBLES: Vintage Bud Light Lighter https://t.co/Guu1DSX1r4 https://t.co/C16OaWZdDf,2023-03-04 00:12:20+00:00,paincorprf,0,0
"Keleigh and Miles they always put a smile on my face and heart this photo means lot to me and them.
Miles and Keleigh are my world 🌎 #BudLight @budlight @keleighteller @Miles_Teller @Anna_Solarte_ https://t.co/i34tFj9j3t",2023-03-04 00:11:08+00:00,Anna_Solarte_,8,0
@PG_Jack_ Ha!! I've earned a Bud Light!!,2023-03-04 00:09:23+00:00,brianderue,1,0
@FexuMGZ @LPontheleft They need to send him a years supply of bud light lime.,2023-03-04 00:08:00+00:00,Paperboy105,0,0
"@budlight #Sweepstakes
Gooo ✨️ 🎈",2023-03-04 00:03:44+00:00,Fabby1991_,0,0
"#FeedFrankFriday
Feed Frank Friday - Episode 65 - Bud Light Seltzer Sangria Splash https://t.co/EwsMsGGK9d via @YouTube",2023-03-04 00:03:41+00:00,frankjboni,0,0
@budlight voted YES with 1 vote on prop 241 https://t.co/QRnE05a6JS,2023-03-03 23:56:47+00:00,nouns_bot,0,0
Anyone know what happened to Demp aka Bud Light Respecter?,2023-03-03 23:56:40+00:00,Keith1911,2,0
"@isTrashAccount @celtics @TDBank_US Giving me examples of different types of men doesn’t validate your statement. I stand by the fact that if trans men were actually men, you would simply call them men. I feel like a bud light right now, doesn’t make me a cold beer.",2023-03-03 23:55:49+00:00,Evlfishlord,3,0
"Hey fans, here are the top 3 things you need to know about our next game against OSU, in our countdown to Tipoff! Filmed in the Bud Light studios! @embassysuiteslbk
.
.
.
#wreckem #gunsup #texastech #lubbocktx #redraiders #ttulive #ttufootball #countdowntotipoff https://t.co/2bpNYhEos1",2023-03-03 23:52:23+00:00,CampusLiveTTU,0,0
@budlight voted YES with 1 vote on prop 240 https://t.co/tibfFxeUR0,2023-03-03 23:51:20+00:00,nouns_bot,0,0
Pikamee this Pikamee that why don't you pikamee up a 4-pack of bud light before I make you tell your co-workers you ran into a doorknob last night,2023-03-03 23:45:26+00:00,SacredRatchet,37,9
"Girl you went to school with is like “date night with the best!”
And it’s just a dude who has the personality of a bud light",2023-03-03 23:43:27+00:00,c9_Mitch,2,0
@stephsecretwit bud light and orange juice,2023-03-03 23:42:49+00:00,Winkle2Peri,0,0
This bud light taste like “oh fuck boys” 🍻,2023-03-03 23:42:47+00:00,DanHill09,1,0
"Even though it’s in a bud light glass🙄it’s an Urban Chestnut Zwickel, nice local beer. Happy Friday!!!🍻 https://t.co/IGH9gcxDXc",2023-03-03 23:42:14+00:00,hungrish69,34,1
Pack of bud light and a dream,2023-03-03 23:39:35+00:00,cherrymilkbob,0,0
